YEAR,Month,Day,Maximum temperature at 2 meter(degree celcius),Minimum temperature at 2 meter(degree celcius),Relative humidity at 2 meters(%),precipitation(mm/day),Surface pressure(kPA),Wind speed at 10 m/s
2017,5,15,16.24,-0.67,61.44,0.68,86.4,2.68
2017,5,16,10.6,-0.05,68.81,4.69,85.96,8.2
2017,5,17,11.51,-0.31,73.81,1.92,86.85,6.76
2017,5,18,19.4,1.48,58.81,0.01,87.14,2.37
2017,5,19,21.73,6.01,57.88,0,87.12,2.84
2017,5,20,20.23,7.12,65.38,0.01,87.21,4.02
2017,5,21,24.41,4.69,56.88,0,87.4,2.66
2017,5,22,28.57,7.86,48.25,0,87.34,2.52
2017,5,23,29.33,10.95,51.19,0,87.02,4.38
2017,5,24,15.93,4.32,57.56,0.01,86.57,6.12
2017,5,25,17.02,4.3,62,0.04,86.31,3.45
2017,5,26,21.23,3.81,51.69,0,86.81,2.79
2017,5,27,26.1,6.35,42.62,0,87.26,2.15
2017,5,28,28.59,8.8,42.94,0,87.24,2.83
2017,5,29,29.94,9.65,49.06,0.06,86.95,3.2
2017,5,30,27.12,9.87,66.5,0.58,86.61,3.11
2017,5,31,19.41,8.4,69.81,0.38,86.49,2.84
2017,6,1,21.33,8.26,65.06,0.6,86.7,3.3
2017,6,2,25.41,7.35,55.31,0.01,86.93,1.91
2017,6,3,27.04,10.94,61.62,0.39,86.77,3.52
2017,6,4,18.1,5.3,64.5,0.58,86.91,4.08
2017,6,5,24.48,4.65,46.5,0,87.08,2.17
2017,6,6,28.36,10.37,43.88,0.02,86.79,4.01
2017,6,7,28.72,11.63,52.38,0.12,86.37,4
2017,6,8,17.78,6.69,59.38,3.96,86.34,6.03
2017,6,9,14.45,4.37,68.19,2.19,86.4,3.3
2017,6,10,11.16,1.51,70.81,4.05,86.33,3.45
2017,6,11,12.59,2.57,71.94,2.16,86.57,5.62
2017,6,12,14.66,4.65,74.88,1.39,86.69,8.52
2017,6,13,17.16,1.77,64.19,0.06,87,4.97
2017,6,14,18.35,3.33,62.38,0.03,87,2.59
2017,6,15,20.6,8.12,70.44,1.51,86.87,5.16
2017,6,16,18.04,8.89,75.94,1.6,87.09,4.1
2017,6,17,24.69,8.38,62.81,0.01,87.28,2.85
2017,6,18,29.13,10.21,58.38,0,87.34,2.83
2017,6,19,33.81,13.35,56.94,0.02,87.04,5.16
2017,6,20,28.77,12.73,64.06,0.05,87.21,4.38
2017,6,21,24.44,8.42,49.31,0,87.39,4.52
2017,6,22,25.73,6.49,46.38,0,87.46,3.73
2017,6,23,28.7,8.05,38.38,0,87.47,3.34
2017,6,24,32.62,10.06,37.31,0,87.38,3.03
2017,6,25,36.02,12.83,41.25,0.25,87.04,4.45
2017,6,26,31.23,13.94,56.25,0.75,86.87,4.02
2017,6,27,26.99,10.7,57.44,0.15,86.85,3.81
2017,6,28,23.72,7.61,53.31,0,86.91,4.48
2017,6,29,26.68,7.09,50.06,0.01,87.23,2.84
2017,6,30,31.06,9.71,42.81,0,87.1,2.98
2017,7,1,27.73,12.68,58.81,0,86.99,4.2
2017,7,2,29.87,9.87,45.31,0,87.08,3.26
2017,7,3,29.19,9.9,49.44,0,87.21,2.77
2017,7,4,32.05,13.23,44,0,87.02,3.07
2017,7,5,32.48,14.14,44.69,0,87.17,3.47
2017,7,6,33.65,15.01,50.31,0,87.42,3.59
2017,7,7,32.52,15.9,48.44,0,87.44,3.27
2017,7,8,35.08,14.46,41.44,0,87.19,2.82
2017,7,9,29.55,13,51.25,0,87.15,4.02
2017,7,10,27.55,11.98,57.44,0,86.99,4.17
2017,7,11,27.4,8.76,45.56,0,87.05,3.04
2017,7,12,31.18,11.01,47.44,0,87.03,2.74
2017,7,13,31.09,12.44,49.94,0,87.17,3.06
2017,7,14,34.49,13.33,44.75,0,87.29,2.7
2017,7,15,29.83,13.19,50.69,0,87.42,4.28
2017,7,16,25.29,10.26,50.06,0,87.38,3.52
2017,7,17,28.58,8.4,44.19,0,87.04,2.84
2017,7,18,30.58,10.87,45.69,0,87.01,3.63
2017,7,19,29.92,10.76,53.94,0,87.12,2.96
2017,7,20,27.05,10.51,51.38,0,87.26,3.25
2017,7,21,29.37,9.17,48.75,0,87.31,2.86
2017,7,22,30.55,11.18,43.44,0,87.47,2.95
2017,7,23,34.02,14.73,48.12,0,87.05,2.94
2017,7,24,31.37,14.99,54.31,0.59,86.91,3.12
2017,7,25,28.73,16.98,47.69,0.1,87.08,1.71
2017,7,26,28.87,16.39,52.19,0.33,87.25,2.71
2017,7,27,30.77,13.87,53.62,0.02,87.23,2.67
2017,7,28,32.16,13.46,50.81,0,87.11,3.08
2017,7,29,31.73,12.99,46.06,0,87.36,3.07
2017,7,30,31,12.55,42.75,0,87.66,3.46
2017,7,31,35.14,14.72,39.62,0,87.59,2.69
2017,8,1,35.69,16.73,36.12,0,87.4,3.38
2017,8,2,35.62,17,31.25,0,87.29,3.38
2017,8,3,34.77,18.12,32.19,0,87.23,2.98
2017,8,4,32.1,16.4,35.56,0,86.97,4.26
2017,8,5,32.29,13.92,33,0,86.85,2.73
2017,8,6,25.95,16.28,43.81,0,87.01,2.47
2017,8,7,30.23,15.8,44.5,0.01,87.12,2.62
2017,8,8,31.93,16.53,39.06,0,87.1,2.44
2017,8,9,32.33,16.15,36.38,0.18,87.04,2.41
2017,8,10,32.51,17.23,42.81,0.57,87.07,2.28
2017,8,11,31.29,17.25,47.06,0.93,86.94,2.58
2017,8,12,28.65,15.28,60.12,1.22,86.84,3.15
2017,8,13,21.44,9.44,69.19,1.12,86.92,3.4
2017,8,14,24.49,8.41,49.88,0.02,86.75,2.56
2017,8,15,25.05,9.08,41.56,0,86.81,2.47
2017,8,16,26.78,9.22,51.25,0,87.25,3.63
2017,8,17,27.43,10.05,52.19,0,87.41,3.47
2017,8,18,28.37,11.29,41.56,0,87.4,3.13
2017,8,19,24.12,8.91,60.69,0,87.35,3.7
2017,8,20,26.45,8.76,51.31,0,87.26,2.59
2017,8,21,30.92,10.71,42.06,0,87.23,2.27
2017,8,22,31.14,15.83,40.31,0,87.21,2.66
2017,8,23,28.84,14.44,54.19,0.28,87.06,2.3
2017,8,24,25.67,10.72,61.81,0.01,86.96,3.55
2017,8,25,27.66,8.44,45.94,0,87.02,2.45
2017,8,26,31.96,10.4,36.88,0,87.33,2.6
2017,8,27,35.19,13.01,34.38,0,87.33,2.91
2017,8,28,34.59,17.57,36.44,0,87.06,2.34
2017,8,29,32.63,16.62,38.62,0,86.92,3
2017,8,30,28.26,11.69,46.62,0,86.99,2.99
2017,8,31,27.05,8.98,52.69,0.01,87.34,2.67
2017,9,1,32.81,11.32,35,0,87.41,2.47
2017,9,2,35.99,14.65,31.56,0,87.21,2.96
2017,9,3,36.22,16.24,34.12,0,87.3,3.77
2017,9,4,34.59,16.55,36,0,87.27,2.52
2017,9,5,33.2,17.08,36,0,87.2,3.13
2017,9,6,31.47,17.14,43.75,0.03,87.08,2.38
2017,9,7,27.55,15.28,61.75,1.83,86.88,2.34
2017,9,8,26.94,13.51,67.88,0.54,86.87,2.23
2017,9,9,27.17,12.12,63.69,0.18,87.22,3.39
2017,9,10,25.72,9.65,57.38,0,87.65,2.21
2017,9,11,30.94,11.06,46.44,0,87.39,2.28
2017,9,12,28.3,15.81,48.62,0.75,87.03,1.78
2017,9,13,24.18,9.37,50.75,0.04,86.68,3.45
2017,9,14,17,6.94,53.62,0.05,86.68,3.17
2017,9,15,18.16,4.51,59.56,0.01,87.09,3.56
2017,9,16,16.05,5.62,47.06,0,87,3.13
2017,9,17,20.43,5.23,56.06,0.34,86.59,3.9
2017,9,18,12.5,4.3,69.5,1.5,86.33,5.37
2017,9,19,11.1,3.6,74.5,4.49,86.38,5.98
2017,9,20,10.44,3.08,73.94,3.61,86.02,5.94
2017,9,21,9.72,1.99,71.81,0.68,86.49,3.12
2017,9,22,10.65,2.83,71,0.42,86.84,2.23
2017,9,23,13.91,3.99,66.62,0.07,87.08,2.2
2017,9,24,17.02,4.29,56.25,0,87.24,1.75
2017,9,25,18.57,6.58,57.62,0.04,87.24,1.95
2017,9,26,21.73,6.73,62.19,0.01,87.32,2.05
2017,9,27,23.33,6.79,45.62,0,87.33,4.87
2017,9,28,24.53,6.89,41.12,0,87.1,4.04
2017,9,29,20.32,7.96,60.5,0.12,86.92,3.24
2017,9,30,13.84,4.46,69.94,0.27,87.14,4.29
2017,10,1,10.08,2.49,75.69,0.68,87.07,5.06
2017,10,2,8.69,0.68,72.38,0.89,87.06,2.74
2017,10,3,14.16,-1.24,62.5,0,87.29,3.17
2017,10,4,16.05,2.33,48.19,0,87.23,1.65
2017,10,5,17.43,2.94,45.44,0,87.31,1.73
2017,10,6,21.95,3.34,45.94,0.02,87.2,3.8
2017,10,7,12.76,2.33,69,0.34,86.85,5.37
2017,10,8,10.67,-0.06,71.69,0.25,87.33,4.22
2017,10,9,13.26,-2.73,54.56,0,87.36,5.36
2017,10,10,13.4,2.14,49.12,0.03,86.6,4.88
2017,10,11,6.62,-2.42,77.81,0.55,86.85,3.78
2017,10,12,6.63,-3.55,82.81,5.45,87.08,5.03
2017,10,13,4.2,-1.86,85.12,5.24,87.33,4.84
2017,10,14,10.9,-4.17,62.5,0.07,88.06,3.52
2017,10,15,15.19,-1.83,43.06,0,87.72,4.91
2017,10,16,21.69,2.73,44.56,0.08,87.51,2.86
2017,10,17,18.41,4.55,55.62,0,87.21,4.02
2017,10,18,19.14,3.83,59.75,0,86.79,5.09
2017,10,19,16.87,2.96,60.69,5.93,85.87,6.51
2017,10,20,6.35,-1.63,81.12,2.09,86.29,5.52
2017,10,21,7.72,-0.31,87.81,8.27,86.78,7.13
2017,10,22,12.57,4.88,84.75,2.17,87.6,5.59
2017,10,23,18.15,2.3,74.31,0.01,88.58,2.55
2017,10,24,22.33,3.01,55.44,0,88.13,5.08
2017,10,25,18.23,2.89,60.56,0.01,87.36,3.36
2017,10,26,18.62,6.2,75.69,0.01,87.39,3.04
2017,10,27,20.84,4.29,54.19,0,87.5,3.14
2017,10,28,23.61,5.44,48.25,0,87.14,2.8
2017,10,29,20.35,2.66,65.94,0,86.85,2.62
2017,10,30,10.8,-1.72,66.19,0,87,4.02
2017,10,31,16.29,-2.74,50.19,0,86.86,3.29
2017,11,1,12.25,1.9,70.12,0.08,86.26,5.41
2017,11,2,10.02,1.22,81.75,0.54,86.08,5.13
2017,11,3,3.84,-2.6,80.19,2.24,86.3,3.02
2017,11,4,3.9,-4.75,73.69,0.15,86.49,3.09
2017,11,5,3.42,-3.5,81.56,4.94,86.31,5.2
2017,11,6,3.54,-4.88,73.25,0.53,87.11,2.02
2017,11,7,5.1,-4.92,59.19,0,87.08,7.02
2017,11,8,11.45,-2.52,69.56,3.88,86.29,8.16
2017,11,9,8.08,0.22,84,4.43,86.19,5.38
2017,11,10,6.43,-0.24,92.19,4.68,86.4,4.29
2017,11,11,7.91,-0.88,82.25,0.66,86.88,3.84
2017,11,12,9.55,0.01,80.06,0.21,86.71,4.65
2017,11,13,8.12,-1.27,82.31,0.84,86.52,7.16
2017,11,14,7,-3.2,75.12,0.09,86.92,4.66
2017,11,15,7.23,-2.45,85.44,2.5,85.91,7.1
2017,11,16,4.84,-2.42,87.38,1.91,85.76,3.89
2017,11,17,2.55,-4.52,83.56,0.32,86.96,3.74
2017,11,18,6.43,-4.8,68,0,87.32,4.33
2017,11,19,8.37,-4.76,76.75,0.03,86.65,5.48
2017,11,20,10.48,1.35,92.38,5.6,86.4,6.39
2017,11,21,13.5,4.76,90.5,3.12,87.13,5.32
2017,11,22,13.87,5.42,81.44,0.78,87.25,4.38
2017,11,23,14.91,2.85,85.75,3.89,86.81,6.1
2017,11,24,6.51,-2.89,71.5,0.76,86.98,2.53
2017,11,25,9.03,-1.2,70.19,0.56,86.66,5.98
2017,11,26,11.3,0.71,78.88,2.7,86.02,6.73
2017,11,27,4.36,-3.87,84.62,0.31,86.84,2.8
2017,11,28,5.52,-3.85,87.56,0.9,86.96,4.67
2017,11,29,4.83,-4.17,71.75,0.01,87.69,2.63
2017,11,30,6.25,-3.52,68.5,0.19,87.17,3.62
2017,12,1,3.19,-3.04,89.62,0.03,86.94,2.52
2017,12,2,3.82,-2.72,86.56,1.46,86.45,4.26
2017,12,3,0.6,-4.14,88.31,1.42,86.9,5.01
2017,12,4,1.32,-5.27,72.12,0.06,87.9,1.98
2017,12,5,4.21,-6.38,64.75,0,88.14,3.98
2017,12,6,5.1,-5.34,64.5,0,88.48,5.42
2017,12,7,7.51,-5.82,66.62,0,88.46,5.3
2017,12,8,8.3,-2.71,56.5,0,88.33,4.69
2017,12,9,6.69,-4.2,63.44,0,88.18,6.05
2017,12,10,6.76,-7,65.31,0,88.08,6.66
2017,12,11,6.12,-7.29,64.88,0,88.02,6.26
2017,12,12,6.16,-5.64,55.44,0,88.02,4.05
2017,12,13,5.8,-1.95,59.75,0.01,87.75,2.3
2017,12,14,6.42,-3.52,73.69,0.01,87.67,4.88
2017,12,15,4.24,-2.65,79,0.91,87.18,3.83
2017,12,16,0.84,-4.62,88.81,0.26,87.35,3.77
2017,12,17,3.07,-5.04,86.62,0.8,87.19,3.27
2017,12,18,4.96,-1.54,93.44,0.02,87.14,3.34
2017,12,19,6.82,-1.59,83.06,1.94,86.13,7.38
2017,12,20,-0.17,-6.11,84.38,1.57,86.8,4.88
2017,12,21,0.76,-7.73,77.62,0.01,87.5,2.8
2017,12,22,0.74,-4.02,79.38,3.13,87.12,2.94
2017,12,23,0.26,-3.83,87.06,1.03,87.41,2.94
2017,12,24,1.07,-3.49,88.81,3.3,87.09,3.82
2017,12,25,1.46,-4.46,94.44,1.39,87.16,3.27
2017,12,26,2.37,-7.83,86.06,0.39,87.22,2.64
2017,12,27,2.65,-2.67,98.31,0.41,87.39,3.24
2017,12,28,5.55,-3.67,89.44,0.71,87.14,4.43
2017,12,29,6.73,1.26,93.56,0.64,86.85,6.05
2017,12,30,3.15,-4.45,82.38,0.16,87.16,3.37
2017,12,31,4.74,-4.56,74.38,0,87.21,4.57
2018,1,1,7.7,-1.64,82.75,0,87.63,1.77
2018,1,2,7.65,-1.38,77.88,0,87.63,5.24
2018,1,3,7.02,-2.27,74.12,0.02,87.18,4.62
2018,1,4,8.54,-1.38,85.19,0.14,86.93,5.21
2018,1,5,7.72,0.09,96.56,2.35,86.98,4.62
2018,1,6,4.58,-2.35,84.75,0.15,87.2,1.95
2018,1,7,8.7,-2.27,71.06,0.15,86.9,3.41
2018,1,8,7.28,-1.76,86.06,2.29,86.1,4.93
2018,1,9,6,-2.45,95.38,3.76,85.74,4.19
2018,1,10,4.24,-2.35,85.69,0.76,86.55,2.55
2018,1,11,8.55,0.18,87.38,3.76,86.66,8.32
2018,1,12,7.23,-1.34,77.44,0.09,87.69,3.38
2018,1,13,9.64,-1.27,69.75,0,87.95,3.62
2018,1,14,12.76,-0.58,70.62,0,87.49,6.91
2018,1,15,11.56,-0.8,72.81,0.2,87.02,7.49
2018,1,16,7.7,-0.09,75.19,4.37,87.32,4.33
2018,1,17,9.38,1.11,85.69,0.34,86.86,7.08
2018,1,18,4.2,-3.02,89.31,4.83,86.28,3.97
2018,1,19,2.01,-4.36,82,0.54,86.47,3.53
2018,1,20,2.35,-3.94,75,0.29,86.87,3.29
2018,1,21,4.42,-3.98,81,4.34,86.78,6.91
2018,1,22,2.38,-4.32,82,0.61,87.34,2.94
2018,1,23,3.3,-2.71,79.94,1.55,86.89,6.02
2018,1,24,5.94,-4.09,81.62,3.27,85.97,6.75
2018,1,25,0.45,-5.42,82.38,1.43,86.08,5.81
2018,1,26,0.56,-5.59,80.25,1.68,87.05,4.69
2018,1,27,4.66,-2.02,90.88,3.69,87.28,6.16
2018,1,28,8.65,0.28,88.94,0.61,87.93,4.3
2018,1,29,9.42,1.06,75.75,0.01,87.27,5.41
2018,1,30,4.52,-2.17,79.88,0.09,87.03,4.07
2018,1,31,4.31,-3.77,76.44,0.01,87.17,2.01
2018,2,1,7.84,-1.87,85.5,0.27,87.27,3.24
2018,2,2,10.32,1.68,93.12,0.07,87.61,4.48
2018,2,3,10.07,1.77,90.19,0.02,87.71,4.73
2018,2,4,12.51,2.37,90,0.01,87.38,4.15
2018,2,5,9.4,-0.04,80.94,0.01,87.2,4.46
2018,2,6,10.32,-0.66,81.81,0.02,87.53,2.93
2018,2,7,16.91,-0.4,69.69,0,87.82,2.99
2018,2,8,15.99,0.49,67.06,0,87.41,5.06
2018,2,9,7.1,-2.77,70.75,0.01,87.14,4.38
2018,2,10,4.47,-4.07,66.62,0.03,87.25,3.23
2018,2,11,2.27,-4.81,70.75,1.81,86.2,4.22
2018,2,12,-0.08,-8.56,62.56,0.08,86.96,4.61
2018,2,13,8.09,-6.52,54.44,0,87.18,4.44
2018,2,14,2.22,-3.7,77.06,3.05,86.74,5.91
2018,2,15,1.53,-4.92,76.62,0.09,87.65,3.15
2018,2,16,4.8,-5.55,83.19,0.45,87.4,3.55
2018,2,17,7.91,-2.98,85,1.06,86.4,7.96
2018,2,18,-1.32,-4.36,67,1.61,85.61,7.11
2018,2,19,-5.09,-11.06,65.94,0.47,86.39,5.12
2018,2,20,-1.67,-10.99,65.88,1.42,86.76,2.23
2018,2,21,-1.27,-8.38,74.94,1.55,86.85,3.3
2018,2,22,-3.51,-10.93,72,1.28,86.8,3.43
2018,2,23,-1.1,-12.94,70.56,0.48,87.39,3.12
2018,2,24,-1.16,-6.98,82.94,5.66,86.8,7.97
2018,2,25,2.04,-7.91,84.62,3.29,86.47,6.95
2018,2,26,-3.02,-10.35,83.31,0.36,86.71,4.16
2018,2,27,1.3,-12.51,80.5,0.5,86.96,2.59
2018,2,28,2.41,-5.1,84.06,3.64,86.19,5.97
2018,3,1,3.15,-3.77,80.94,7.4,85.16,6.29
2018,3,2,0.41,-8.17,74.75,0.55,85.62,5.8
2018,3,3,-0.17,-8.75,74.31,1.01,86.18,2.79
2018,3,4,1.78,-8.79,83.06,0.08,87.02,2.99
2018,3,5,4.84,-8.77,74,0.05,87.47,2.38
2018,3,6,10.82,-6.09,58,0,87.23,2.6
2018,3,7,10.83,-0.73,56.12,0.09,86.67,5.15
2018,3,8,9.49,-0.86,78.19,0.2,86.26,8.38
2018,3,9,9.88,-1.19,77.5,0.23,86.55,4.13
2018,3,10,10.91,-3.05,69.06,0.03,86.76,4.09
2018,3,11,13.96,-1.77,58.94,0,87.12,3.69
2018,3,12,17.01,-0.45,55.19,0,86.86,7.14
2018,3,13,12.98,1.16,75.75,7.61,86.13,6.56
2018,3,14,4,-3.19,82.06,1.87,86.2,2.34
2018,3,15,3.73,-4.83,75.69,2.63,85.86,4.12
2018,3,16,2.15,-3.08,76.38,1.74,85.91,1.83
2018,3,17,2.16,-4.52,89.25,7.5,86.22,3.98
2018,3,18,5.12,-4.69,73.38,0.1,86.94,2.21
2018,3,19,6.1,-2.43,63.62,0.34,87.07,1.38
2018,3,20,10.73,-2.36,70.94,1.03,86.59,3.03
2018,3,21,11.3,-0.49,82.44,4.38,85.85,5.55
2018,3,22,6.05,-4.5,76.06,4.09,85.71,5.59
2018,3,23,3.95,-4.24,71.81,3.63,86.1,7.45
2018,3,24,3.37,-5.37,65.69,0.21,86.15,3.82
2018,3,25,2.66,-4.04,74.56,0.74,86.71,2.82
2018,3,26,6.76,-3.76,75.19,0.07,87.48,2.61
2018,3,27,12.04,-3.06,80.31,0.18,87.82,4.13
2018,3,28,12.34,0.29,77.62,0.12,87.71,4.89
2018,3,29,15.14,-0.56,69,0.01,87.53,2.65
2018,3,30,15.27,-0.63,61,0,87.21,3.68
2018,3,31,13.31,0.37,69.38,0.02,87.02,2.33
2018,4,1,12.31,-2.31,71.12,0.52,86.43,5.69
2018,4,2,3.98,-5.44,57.88,0.29,86.68,5.1
2018,4,3,11.83,-5.03,51.06,0.05,86.7,4.7
2018,4,4,13.94,0.06,71.62,0.59,86.87,3.16
2018,4,5,12.86,2.24,84.25,4.69,86.62,3.73
2018,4,6,14.34,4.1,78.94,2.59,86.17,4.64
2018,4,7,11.23,2.01,67.62,3.92,85.6,9.24
2018,4,8,10.69,-0.22,67.75,1.34,86.84,6.6
2018,4,9,19.79,-2.02,56.62,0,87.17,4.48
2018,4,10,14.55,1.82,67.56,0.59,86.54,5.26
2018,4,11,11.89,-1.56,74.56,4.61,85.98,5.84
2018,4,12,4.2,-3.37,69.56,0.89,86.66,7.17
2018,4,13,9.01,-3.76,77.62,0.49,87.7,3.99
2018,4,14,10.69,0.74,72.38,0.9,87.31,3.29
2018,4,15,10.9,0.08,80,5.15,85.93,4.93
2018,4,16,4.46,-4.06,71,1.45,86.12,5.2
2018,4,17,9.23,-3.7,61.56,0.11,87.09,3.96
2018,4,18,7.62,-1.4,65.31,2.26,86.94,2.55
2018,4,19,12.5,-1.98,70.94,0.28,87.2,4.52
2018,4,20,19.28,0.21,62.56,0,87.37,2.53
2018,4,21,15.19,0.48,60.38,0,87.54,3.47
2018,4,22,14.3,-1.67,56.25,0,87.41,3.29
2018,4,23,18.58,-2.26,43,0,87.5,3.34
2018,4,24,20.44,1.33,40.31,0,87.35,6.09
2018,4,25,25.25,4.77,41.5,0,87.22,3.52
2018,4,26,27.94,6.94,40.69,0,86.9,3.64
2018,4,27,18.15,3.58,60.31,0.91,86.53,4.96
2018,4,28,9.6,0.77,72.31,2.59,86.52,1.71
2018,4,29,9.4,0.77,76,2.69,86.69,3.38
2018,4,30,10.87,0.28,71,0.3,86.88,3.21
2018,5,1,11.76,-0.83,70.81,0.02,86.78,3.98
2018,5,2,19.44,0.24,59.06,0.02,87.02,2.64
2018,5,3,23.2,5.69,57.12,0,87.31,2.98
2018,5,4,21.77,8.15,63.75,0.01,87.49,3.18
2018,5,5,22.55,8.5,52.44,0,87.1,1.76
2018,5,6,17.72,7.25,63.06,0.76,86.99,2.74
2018,5,7,24.5,6.44,57.38,0.01,87.36,1.74
2018,5,8,26.66,8.12,57.44,2.99,87.04,3.66
2018,5,9,19.36,6.57,60.88,0.1,86.93,3.52
2018,5,10,14.23,3.01,64.31,0.22,86.94,4.87
2018,5,11,12.21,1.16,74.75,0.6,87.06,7.16
2018,5,12,19.39,5.54,61.19,0.06,86.83,6.95
2018,5,13,23.55,6.08,49.75,0,86.79,3.9
2018,5,14,24.33,6.73,41.06,0,86.88,3.54
2018,5,15,26.41,9.13,46,1.71,86.69,2.04
2018,5,16,14.44,8.02,81.94,7.32,86.79,3.87
2018,5,17,21.13,7.49,62.94,0.24,86.86,4.98
2018,5,18,21.51,8.1,57.5,0.08,86.82,3.16
2018,5,19,21.04,5.86,61.56,0.27,86.72,2.14
2018,5,20,13.32,6.15,78.38,3.25,86.74,3.41
2018,5,21,23.19,4.91,60,0.08,86.8,2.71
2018,5,22,24.9,8.73,54.56,0.97,86.63,2.85
2018,5,23,23.29,12.97,60.19,4.41,86.5,1.98
2018,5,24,23.53,10.6,67.12,4.71,86.9,2.2
2018,5,25,16.48,7.87,82.81,12.35,86.78,3.84
2018,5,26,16.43,4.63,64,1.07,87.08,5.52
2018,5,27,22.1,4.61,64.44,0.12,87.33,4.79
2018,5,28,23.83,8.04,61.06,0.01,87.27,4.51
2018,5,29,22.6,5.46,59.81,0.01,86.82,4.49
2018,5,30,19.21,2.3,54.44,0.12,86.34,3.54
2018,5,31,12.66,3.39,70.25,1.36,86.46,3.96
2018,6,1,21.26,3,54.12,0.19,87.29,2.72
2018,6,2,28.34,6.08,45.62,0,87.38,2.93
2018,6,3,28.91,9.57,56.12,0.28,86.89,4.4
2018,6,4,20.15,6.98,55.75,0.04,86.8,3.95
2018,6,5,23.62,4.4,51.06,0,86.78,3.13
2018,6,6,23.8,7.99,52.5,0,86.59,2.75
2018,6,7,25.07,8.36,58.62,0.32,86.75,2.83
2018,6,8,25.87,7.19,54.62,0.21,86.83,4.16
2018,6,9,12.56,2.67,69.12,5.4,86.69,4.91
2018,6,10,13.65,0.59,61.19,1.37,86.96,3.34
2018,6,11,19.4,4.03,54.81,0.5,87.21,2.61
2018,6,12,27.69,3.5,40.75,0,86.97,4.05
2018,6,13,22.3,7.87,59.75,0,86.66,4.84
2018,6,14,19.75,5.54,55.69,0.01,86.84,3.52
2018,6,15,19.71,4.23,60.06,0,86.55,3.93
2018,6,16,16.43,5.6,70.12,0.38,86.54,5.08
2018,6,17,17.74,8.08,68.25,1.92,86.7,4.98
2018,6,18,17.08,10.35,80.12,3.52,87.03,4.48
2018,6,19,24.08,9.23,65.56,0.15,87.24,2.84
2018,6,20,25.45,11.44,64.56,9.43,87.08,2.47
2018,6,21,26.82,11.05,61.62,0.96,87.15,3.14
2018,6,22,23.18,9.38,63,0.25,87.24,4.3
2018,6,23,21.35,9.13,60.75,0.01,87.22,4.45
2018,6,24,30.46,7.3,50.75,0.01,86.92,3.42
2018,6,25,23.42,8.55,55.31,0.01,87.02,4.7
2018,6,26,23.71,6.1,49.12,0,87.2,2.66
2018,6,27,27.13,9.46,45.5,0.01,86.85,4.38
2018,6,28,20.15,6.4,56,0.02,86.98,5.09
2018,6,29,22.48,6.55,59.94,0,87.2,3.52
2018,6,30,26.05,9.59,57.44,0.01,87.48,3.58
2018,7,1,25.46,10.43,59,0.01,87.42,4.42
2018,7,2,19.8,6.7,52.12,0,87.31,5.74
2018,7,3,22.73,3.73,45.12,0,87.09,2.39
2018,7,4,29.18,11.09,36.75,0,86.83,4.57
2018,7,5,30.2,11.58,39.19,0,87.24,3.96
2018,7,6,26.83,11.46,54.62,0,87.45,3.83
2018,7,7,28.08,9.04,49.75,0,87.38,3.05
2018,7,8,30.84,9.14,46.25,0,87.18,3.38
2018,7,9,31.78,12.15,50.56,0,87.26,3.77
2018,7,10,24.92,9.43,53.94,0,87.51,3.84
2018,7,11,28.9,9.11,49.5,0,87.31,3.38
2018,7,12,31.96,12.08,37.12,0,87.27,2.8
2018,7,13,34.72,16.73,35.75,0,87.29,3.22
2018,7,14,31.49,13.82,39.12,0,87.4,2.7
2018,7,15,32.21,14.65,42.88,0.49,87.28,3.39
2018,7,16,33.27,18.3,40.31,0.02,87.23,3.05
2018,7,17,34.38,15.73,37.19,0,87.25,3.52
2018,7,18,29.6,12.65,41.94,0,87.42,3.84
2018,7,19,30.35,11.84,48.31,0,87.27,3.88
2018,7,20,27.59,7.48,42.19,0,87.2,3.56
2018,7,21,27.14,8.42,41.19,0,87.27,3.51
2018,7,22,31.08,8.59,34.38,0,87.53,3.09
2018,7,23,33.33,15.32,33.81,0,87.44,2.86
2018,7,24,33.58,17.8,38.5,0,87.43,3.37
2018,7,25,34.21,17.86,31.94,0,87.55,3.05
2018,7,26,33.76,16.52,30.69,0,87.41,3.11
2018,7,27,32.99,15.6,31.19,0,87.18,2.85
2018,7,28,33.05,14.39,34,0,87.19,2.94
2018,7,29,34.25,15.87,30.81,0,87.32,2.68
2018,7,30,35.33,17.55,33.62,0,87.19,3.89
2018,7,31,32.46,16.3,45.38,0,87.15,2.82
2018,8,1,31.57,14.56,39.75,0,87.05,3.28
2018,8,2,29.13,11.65,45.56,0,87.06,3.88
2018,8,3,25.83,9.33,51.12,0,87.13,3.98
2018,8,4,26.74,9.39,47.56,0.39,86.98,2.92
2018,8,5,28.84,11.59,43.62,0.01,87.13,1.88
2018,8,6,31.94,13.39,35.12,0,87.34,2.52
2018,8,7,33.88,14.51,33.62,0,87.12,2.73
2018,8,8,36.88,15.83,31.38,0,87.03,3.41
2018,8,9,37.98,16.69,35.06,0,87.09,2.48
2018,8,10,35.07,16.69,40.25,0,87.05,3.11
2018,8,11,27.75,12.89,46.5,0,87.14,3.73
2018,8,12,27.15,10.1,48.69,0,87.27,2.54
2018,8,13,29.99,10.51,37.25,0,87.12,2.66
2018,8,14,32.26,12.59,34.38,0,86.92,2.24
