YEAR,Month,Day,Maximum temperature at 2 meter(degree celcius),Minimum temperature at 2 meter(degree celcius),Earth skin temperature(degree celcius),relative humidity(%),Precipitation(mm/day),Surface pressure(kpa),Wind speed at 10 meters(m/s)
2019,2,28,10.13,12.52,1.83,56.44,0.32,78.55,2.83
2019,3,1,9.42,11.66,2.75,59.88,0.95,78.54,4.29
2019,3,2,3.39,14.31,-2.02,75.69,5.34,78.5,5.27
2019,3,3,-5.42,8.38,-8.12,77.38,2.98,78.77,3.1
2019,3,4,-1.33,11.44,-7.22,70.12,0.28,78.83,2.29
2019,3,5,4.21,17.07,-3.85,64.5,0.37,79.16,1.92
2019,3,6,11.58,16.18,1.57,67.19,1.64,78.45,2.27
2019,3,7,11.03,14.19,1.21,67,2.86,78.35,3.33
2019,3,8,12.3,15.66,3.08,59.94,1.56,77.76,5.14
2019,3,9,6.5,11.87,0.08,49.62,0.32,78.01,5.1
2019,3,10,9.6,15.31,0.9,53.19,0.34,78.69,2.82
2019,3,11,10.03,14.06,2.08,57.12,0.52,79.06,2.31
2019,3,12,16.71,17.93,6.69,59.56,3.44,78.05,3.89
2019,3,13,0.51,6.34,-2.81,86.38,24.83,76.92,10.47
2019,3,14,-2.27,11.81,-7.81,77.12,0.55,78.99,5.59
2019,3,15,5.34,21.96,-6.91,60.56,0.05,79.53,2.8
2019,3,16,8.16,14.74,-0.6,54.94,0.1,79.6,2.7
2019,3,17,9.7,13.98,1.94,51.69,0.01,79.54,3.35
2019,3,18,11.61,16.23,3.37,57.25,0.03,79.33,3.13
2019,3,19,5.94,11.27,0.65,59.81,0.03,79.4,3.5
2019,3,20,11.26,16.63,2.6,37.19,0,79.59,3.27
2019,3,21,12.19,14.77,4,44.5,0.12,79.13,5.34
2019,3,22,10.68,11.38,4.4,67.69,4.68,78.61,2.95
2019,3,23,8.01,10.77,1.73,66.56,1.12,78.72,3.72
2019,3,24,10.55,13.92,3.91,62.06,0.73,79.08,2.34
2019,3,25,11.27,15.56,3.58,50.38,0,79.54,3.55
2019,3,26,19.12,21.41,8.12,34.75,0,79.26,3.25
2019,3,27,20.77,18.12,10.99,41.81,0,78.97,2.53
2019,3,28,19.62,18.19,10.62,48.69,0.17,78.93,2.94
2019,3,29,11.34,15.36,4.58,66.5,5.45,78.74,3.86
2019,3,30,3.67,9.94,-0.68,70.06,1.32,79.56,3.61
2019,3,31,6.62,12.18,1.04,59.19,0.31,79.38,2.37
2019,4,1,11.06,15.14,4.44,50.88,0.08,78.94,3.87
2019,4,2,12.57,15,6.83,60.31,0.24,78.7,2.28
2019,4,3,9.9,10.7,4.52,64.44,0.39,78.6,1.92
2019,4,4,17.59,18.93,9.87,51.19,0,79.02,2.19
2019,4,5,19.72,16.19,12.44,43,0.02,78.61,2.59
2019,4,6,17.51,14.58,11.55,46.19,0.17,78.65,2.97
2019,4,7,19.77,19.77,12.1,44,0.1,79.25,2.43
2019,4,8,21.23,18.42,13.18,42.38,0,79.34,3.41
2019,4,9,22.06,16.94,12.74,40.06,0,78.42,4.95
2019,4,10,11.45,19.46,3.78,67.44,9.28,77.57,6.17
2019,4,11,3.62,11.49,-1.42,58.44,0.76,77.92,5.05
2019,4,12,5.22,11.83,0.98,58.75,1.19,78.29,1.61
2019,4,13,4.99,10.21,1.28,68.12,1.78,78.71,1.84
2019,4,14,14.88,18.95,6.01,49.56,0.11,78.34,4.91
2019,4,15,20.07,17.55,11.52,44.62,0.06,78.32,3.4
2019,4,16,16.44,14.48,9.04,53.5,0.01,78.42,2.32
2019,4,17,13.48,10.96,7.45,62.94,0.28,78.78,2.7
2019,4,18,14.25,15.05,7.56,51.12,0.11,79.38,4.85
2019,4,19,20.86,20.53,12.33,41.5,0,79.32,3.27
2019,4,20,23.95,18.3,15.14,37.19,0.02,78.64,3.55
2019,4,21,18.51,14.84,11.85,53.94,2.91,78.66,3.77
2019,4,22,11.54,8.95,8.08,73.31,0.89,79.4,2.63
2019,4,23,17.78,17.73,11.2,57.25,0.18,79.16,2.41
2019,4,24,19.81,16.43,13.81,46.38,0.07,78.92,2.92
2019,4,25,17.99,14.67,12.73,52.94,0.1,79.36,3.98
2019,4,26,22.77,18.18,14.84,45.19,1.29,78.83,4.4
2019,4,27,20.94,16.69,13.93,48.75,0.27,78.64,3.02
2019,4,28,20.9,18.66,13.06,48.06,1.06,78.35,5.95
2019,4,29,9.26,12.56,4.83,69.81,5.6,78.91,4.35
2019,4,30,14.08,14.96,8.15,63.5,2.85,78.38,3.59
2019,5,1,11.99,13.83,7.08,60.19,1.64,78.7,3.37
2019,5,2,16.2,19.48,8.97,50.75,0.31,78.97,2.88
2019,5,3,18.48,19.4,11.84,38.38,0,78.96,2.16
2019,5,4,20.23,18.07,13.76,38.06,0,78.79,2.92
2019,5,5,21.37,16.75,14.76,41.44,0.17,78.64,3.41
2019,5,6,20.85,15.66,13.6,53.5,0.95,78.85,2.57
2019,5,7,13.21,7.67,10.07,71.62,6.13,78.74,3.21
2019,5,8,7.31,9.88,5.33,77.88,9.69,78.64,5.34
2019,5,9,4.53,8.74,1.37,74.31,4.46,79.04,3.96
2019,5,10,12.17,15.34,6.05,64.56,1.41,78.9,2.59
2019,5,11,16.89,18.25,9.25,52.56,0.34,78.86,3.41
2019,5,12,20.44,18.99,12.86,45.25,0.01,78.87,4.02
2019,5,13,23.02,16.21,16.16,40.38,0,78.94,3.83
2019,5,14,24.19,16.97,17.39,39.5,0.06,79.19,2.38
2019,5,15,26.32,19.27,19.16,38.75,0.08,79.03,2.82
2019,5,16,22.81,12.5,17.07,45.06,0.13,78.61,4.77
2019,5,17,21.76,17.71,14.74,44.81,0.73,77.98,5.12
2019,5,18,11.52,10.62,7.06,56.88,1.07,78.32,3.42
2019,5,19,14.76,15.32,8.65,62,1.18,78.58,2.88
2019,5,20,8.8,10.62,5.16,82.5,18.01,78.23,3.16
2019,5,21,7.36,10.59,1.44,80.38,5.46,77.66,3.56
2019,5,22,11.65,15.61,6.37,64.12,2.95,78.21,2.45
2019,5,23,11.65,12.21,6.51,69.62,1.88,78.76,4.94
2019,5,24,18.96,19.95,10.88,44.75,0.26,78.73,4.84
2019,5,25,22.23,18.82,13.78,41.12,0.01,78.94,4.12
2019,5,26,24.46,19.87,15.18,49.81,2.15,78.71,3.73
2019,5,27,20.82,15.95,13.73,51.81,1.65,78.32,4.41
2019,5,28,12.97,10.44,9.06,65.62,4.41,78.41,3.95
2019,5,29,11.83,10.26,8.8,65.81,1.73,79.02,3.57
2019,5,30,19.46,17.8,13.55,53.5,0.83,79.24,2.7
2019,5,31,22.38,17.25,16.51,47.38,0.43,79.29,2.33
2019,6,1,23.96,17.67,17.08,52.81,1.59,79.27,2.66
2019,6,2,27.57,19.2,18.62,50.69,0.85,79.03,3.02
2019,6,3,25.78,17.3,18.33,48.38,2.45,79.1,2.14
2019,6,4,26.21,16.62,19.43,46.88,0.41,79.21,2.76
2019,6,5,21.1,12.9,16.15,61.38,3.07,79.3,2.88
2019,6,6,25.83,18.24,20.15,47.88,0.35,79.18,2.98
2019,6,7,27,15.4,20.68,46.31,2.1,78.85,3.54
2019,6,8,28.75,20.16,21.44,45.81,0.78,78.94,4.29
2019,6,9,17.58,12.98,13.26,51.44,0.28,80.07,4.1
2019,6,10,26.62,22.28,17.39,37.75,0,79.87,3.7
2019,6,11,24.32,16.29,17.88,46.12,0.03,79.62,4.25
2019,6,12,22.9,15.27,18.18,53.25,0.08,79.75,3.4
2019,6,13,28.11,18.12,21.55,45.94,0.15,79.08,3.37
2019,6,14,26.97,14.36,20.22,43.62,0.29,78.87,3.46
2019,6,15,20.74,10.18,16.83,54.19,3.46,79.17,2.43
2019,6,16,26.09,17.28,19.32,56.06,2.06,79.08,2.1
2019,6,17,20.61,10.54,16.4,73.62,8.72,79.17,2.02
2019,6,18,20.03,10.62,15.57,72.19,10.6,79.18,1.78
2019,6,19,25.69,16.45,18.91,50.44,0.14,78.89,4.11
2019,6,20,27.85,18.18,20.04,43.62,0.35,78.56,3.4
2019,6,21,23.04,15.56,17.5,62.88,4.48,78.62,3.14
2019,6,22,19.04,11.63,12.58,70.5,7.86,78.99,3.01
2019,6,23,17.26,13.23,12.66,54.25,0.83,79.11,4.38
2019,6,24,25.65,19.39,18.44,38.88,0.19,79.04,2.99
2019,6,25,28.58,19.55,19.94,35.5,0.22,79.15,2.96
2019,6,26,30.42,19.03,21.14,30.06,0.05,79.23,3.31
2019,6,27,30.64,18.66,23.22,33.19,0.02,79.43,4.08
2019,6,28,33.66,19.15,26.22,28.88,0.29,79.57,3.77
2019,6,29,32.98,16.63,25.19,43.25,0.58,79.66,3.05
2019,6,30,32.17,15.87,25.25,47.5,1.93,79.5,2.98
2019,7,1,25.55,12.29,21.15,62.88,7.46,79.41,3.22
2019,7,2,28.58,14.95,22.62,54.12,3.83,79.19,3.2
2019,7,3,31.67,18.01,25.23,40.19,0.23,78.93,2.76
2019,7,4,29.78,16.16,23.79,35.94,2.8,79.12,3.38
2019,7,5,30.2,17.97,22.8,50.62,4.47,79.57,2.66
2019,7,6,25.08,11.76,19.08,60.25,1.34,79.8,3.13
2019,7,7,27.75,14.55,21.21,52.88,3.68,79.37,3.6
2019,7,8,26.3,12.38,21.42,47.44,1.28,79.13,2.41
2019,7,9,31.32,20.69,23.43,34.06,0,79.42,2.82
2019,7,10,29.62,19.84,22.81,47.44,0.14,79.98,3.77
2019,7,11,32.33,16.52,25.38,42.94,0.21,79.76,3.83
2019,7,12,32.69,15.82,24.19,39.25,0.18,79.58,4
2019,7,13,33.17,17.16,25.24,47.69,0.96,79.55,4.12
2019,7,14,29.69,12.86,22.4,59.25,3.47,79.6,3.14
2019,7,15,31.39,16.4,24.11,51.44,4.03,79.46,3.72
2019,7,16,32.57,17.79,26.65,45.94,0.49,79.21,2.93
2019,7,17,34.05,15.96,27.26,33.25,0.07,79.1,3.95
2019,7,18,35.17,19.87,27.65,26.88,0,79.12,2.83
2019,7,19,35.91,19.03,28.76,25.69,0.04,79,2.58
2019,7,20,30.28,12.01,25.02,50.5,7.99,79.26,3.55
2019,7,21,29.05,14.88,23.22,56.38,8.69,79.64,3.66
2019,7,22,26.46,12.19,21.48,65.12,4.86,79.99,3
2019,7,23,29.48,16.29,23.65,55.94,0.93,79.85,3.02
2019,7,24,32.55,17.15,25.54,47.06,1.57,79.65,3.27
2019,7,25,26.71,9.91,21.9,61.56,2.03,79.58,3.22
2019,7,26,31.35,16.7,25.05,45.81,0.41,79.64,3.08
2019,7,27,27.02,11.3,21.77,60.12,4.6,79.62,2.43
2019,7,28,30.49,16.3,24.24,46.44,0.38,79.61,3.66
2019,7,29,30.77,15.91,23.87,48.38,2.69,79.6,4.79
2019,7,30,32.93,17.15,24.64,47.31,0.5,79.47,3.77
2019,7,31,30.65,13.11,24.99,43.44,0.59,79.61,3.34
2019,8,1,27.83,11.78,22.28,62.12,7.22,79.61,2.2
2019,8,2,28.58,14.12,23.23,58.81,0.99,79.74,3.21
2019,8,3,30.76,15.31,24.85,50.06,0.19,79.73,3.61
2019,8,4,33.73,16.84,26.48,38.44,0.48,79.6,3.91
2019,8,5,30.26,14.46,24.19,46.44,1.48,79.68,3.55
2019,8,6,33.25,18.18,26.1,38,0.12,79.51,3.47
2019,8,7,30.61,13.3,25.15,44.44,0.36,79.37,4.18
2019,8,8,26.11,9.98,21.51,71.25,6.98,79.35,2.84
2019,8,9,31.65,16.78,24.59,49,1.62,79.29,2.52
2019,8,10,27.37,11.38,22.84,53.88,2.16,79.39,3.01
2019,8,11,26.46,11.12,21.37,59.12,4.9,79.29,2.87
2019,8,12,30.37,16.3,24.05,39.5,0.49,79.41,3.27
2019,8,13,30.4,16.99,23.02,40.94,0.25,79.69,3.26
2019,8,14,31.29,18.34,23.39,45.56,0.11,79.71,3.09
2019,8,15,32.49,18.07,24.41,29.94,0,79.44,3.63
2019,8,16,32.36,18.24,24.51,35,0.37,79.16,2.62
2019,8,17,31.3,16.41,23.76,33.94,0.22,78.97,3.44
2019,8,18,32.76,20.69,24.18,34.81,0.08,79.22,2.65
2019,8,19,33.29,17.29,25.95,29.44,0,79.41,2.73
2019,8,20,33.46,16.16,26.05,33.44,0.36,79.52,2.45
2019,8,21,29.73,15.27,23.19,44.81,2.95,79.52,3.29
2019,8,22,31.32,19.11,22.73,46.62,0.84,79.19,2.51
2019,8,23,29.57,14.91,21.8,49,0.42,79.16,2.97
2019,8,24,28.76,15.98,21.62,32.94,0.03,79.18,4.78
2019,8,25,33.21,17.84,24.67,27.44,0,79.08,4.62
2019,8,26,27.94,15.66,21.4,41.12,0,79.27,3.33
2019,8,27,26.18,15.1,19.97,54.19,0,79.58,3.18
2019,8,28,31.15,20.41,22.14,30.19,0,79.52,2.75
2019,8,29,31.65,17.23,22.88,27.88,0,79.5,3.95
2019,8,30,30.61,17.56,23.16,42.31,0.08,79.54,3.08
2019,8,31,31.11,17.64,23.81,33.75,0.15,79.62,3.79
2019,9,1,33.83,17.37,26.05,32.88,0.02,79.58,3.84
2019,9,2,34.33,17.72,26.08,26.62,0.01,79.53,2.97
2019,9,3,26.87,11.83,22.1,43.44,0.61,79.77,4.64
2019,9,4,31.68,15.62,22.91,54,4.44,79.76,4.03
2019,9,5,32.76,15.55,25.18,37.88,0.37,79.79,4.06
2019,9,6,25.98,11.95,20.8,59.06,8.92,79.85,3.92
2019,9,7,28.79,13.92,22.55,49.88,0.5,79.37,2.73
2019,9,8,23.12,12.23,17.44,67.38,7.84,79.08,3.68
2019,9,9,27.83,17.93,19.87,42.94,0.06,78.91,3.29
2019,9,10,28.78,17.12,20.17,42.5,0.07,79.02,3.16
2019,9,11,28.09,17.57,19.5,45.31,0.29,79.05,3.76
2019,9,12,22.98,16.59,15.69,41.44,0.01,79.65,3.41
2019,9,13,26.38,19.59,17.25,35.94,0.09,79.77,2.62
2019,9,14,29.12,20.23,19.37,28.5,0.02,79.67,3.16
2019,9,15,29.23,17.18,20.62,35.69,0,79.41,3.45
2019,9,16,27.94,14.5,21.6,35.81,0.09,79.06,3.09
2019,9,17,27.83,14.42,20.25,39.94,0,78.97,4.38
2019,9,18,27.02,17.21,19.22,38.5,0.05,79.2,3.52
2019,9,19,28.79,17.72,20.68,35.5,0.01,78.96,4.27
2019,9,20,27.93,17.05,19.32,31.81,0,78.63,6.76
2019,9,21,24.93,18.38,16.12,32.31,0.16,79,3.55
2019,9,22,23.23,19.08,14.7,38.25,0.03,79.25,2.28
2019,9,23,24.18,15.77,15.98,29.75,0,79.35,2.18
2019,9,24,27.34,18.52,18.39,27.69,0,79.18,2.49
2019,9,25,27.69,18.88,18.56,38,0,79.14,2.38
2019,9,26,29.4,19.7,19.78,41.31,0,78.85,4.15
2019,9,27,26.15,16.69,18.26,53.38,0.31,78.62,2.27
2019,9,28,25.46,18.08,16.19,50.5,0.18,78.57,7.17
2019,9,29,27.04,16.05,18.48,33.56,0,78.3,8.19
2019,9,30,27.44,19.53,17.23,43.38,0.13,78.59,4.94
2019,10,1,24.54,18.45,14.68,62,0.79,78.68,3.23
2019,10,2,20.57,17.25,11.39,44.44,0.1,79.03,2.58
2019,10,3,23.33,22.68,11.72,41.25,0.07,79.45,4.15
2019,10,4,25.6,18.73,14.41,32.44,0.01,78.89,5.09
2019,10,5,19.77,17.16,11.05,28.69,0,79.15,1.77
2019,10,6,15.4,13.58,8.23,33.19,0,79.71,2.84
2019,10,7,23.32,22.52,11.3,20.12,0,79.47,2.91
2019,10,8,23.51,18.39,12.34,25.69,0,78.8,2.87
2019,10,9,24.51,23.18,13.8,33,0.39,78.24,4.44
2019,10,10,-1.38,7.12,-4.29,67.75,4.15,79.02,4.55
2019,10,11,9.82,18.61,-0.69,38.44,0,79.35,3.34
2019,10,12,17.1,19.77,5.23,27.75,0.06,78.94,3.32
2019,10,13,19.94,20.88,8.1,23.06,0.05,78.92,3.03
2019,10,14,21.09,18.83,10.32,28.56,0,78.87,3.57
2019,10,15,16.8,17.08,7.51,34.44,0,79.48,2.71
2019,10,16,23.82,20.85,11.64,30.44,0,79.37,3.27
2019,10,17,24.54,18.57,12.62,23.5,0,78.47,4.29
2019,10,18,17.43,16.52,9.38,47.06,0.22,78.19,4.29
2019,10,19,15.96,15.63,6.76,31.94,0.02,78.43,2.29
2019,10,20,7.71,10.41,2.8,39,1.03,78.22,7.73
2019,10,21,7.94,12.67,1.26,47.44,0.53,78.85,4.3
2019,10,22,14.78,18.07,4.83,48.94,0.38,79.16,5.11
2019,10,23,10.06,13.77,2.91,62,9.52,79.17,4.44
2019,10,24,4.13,10.16,-1.74,61.75,0.92,79.78,2.51
2019,10,25,15.07,20.27,3.7,51.5,0,79.52,2.99
2019,10,26,20.3,22.66,7.88,47.44,0.43,78.49,3.98
2019,10,27,2.82,12.26,-2.74,75.62,3.84,78.65,5.12
2019,10,28,0.05,9.67,-5.48,64.5,4.95,78.49,2.44
2019,10,29,-6.07,8.56,-8.71,76.12,4.97,78.69,3.76
2019,10,30,-5.9,9.78,-11.6,64.25,1.07,79.27,3.62
2019,10,31,7.6,19.42,-3.48,50.75,0,79.22,4.06
2019,11,1,2.62,8.63,-3.33,58.94,0.48,79.61,2.44
2019,11,2,12.44,19.15,-0.85,40.06,0,79.48,3.26
2019,11,3,13.08,14.39,1.73,39.62,0.27,78.93,2.66
2019,11,4,11.38,13.46,1.93,59.06,0,79.1,2.73
2019,11,5,14.06,16.25,3.48,52.12,0,79.32,2.84
2019,11,6,13.94,17.83,3.28,55.44,0.05,79.44,3.81
2019,11,7,12.33,17.04,1.63,53.31,0,79.73,2.03
2019,11,8,17.34,19.59,4.44,34.75,0,79.66,4.03
2019,11,9,21.99,19.85,7.56,33.12,0,79.4,3.12
2019,11,10,19.66,22.81,6.74,40.88,0.14,79.06,2.98
2019,11,11,-0.63,10.73,-4.6,63.75,0.66,79.79,3.93
2019,11,12,14.66,18.59,1.02,25.31,0,79.24,3.38
2019,11,13,11.69,13.55,3.22,44.19,0.03,78.97,3.84
2019,11,14,11.91,15.48,1.97,54,0.03,79.49,2.16
2019,11,15,13.53,13.34,4.25,43.38,0,79.31,3.25
2019,11,16,14.64,15.7,4.82,55.31,0.34,79.17,3.77
2019,11,17,13.48,17.41,3.67,59,0,79.2,3.29
2019,11,18,16.55,14.67,6.57,47.25,0,78.95,3.59
2019,11,19,18.55,18.12,7.18,42.06,0,78.37,3.63
2019,11,20,8.57,12.92,2.81,65.5,2.07,78.27,3.48
2019,11,21,1.27,7.09,-2.4,82.62,3.83,78.84,2.79
2019,11,22,3.14,7.89,-2.51,74.56,4.27,78.84,3.29
2019,11,23,12.14,16.48,-0.17,47.19,0.01,79.14,3.85
2019,11,24,10,12.06,0.83,41.81,0.29,78.65,5.94
2019,11,25,5.08,9.05,-1.17,62.25,4.64,77.81,3.95
2019,11,26,-4.49,9.89,-10.19,91.12,11.52,77.65,4.99
2019,11,27,-0.35,14.82,-10.36,71.44,0.26,78.45,4.3
2019,11,28,5,10.5,-2.56,81.75,0.2,78.25,4.19
2019,11,29,5.14,8.98,-0.58,78.38,3.44,77.61,5.63
2019,11,30,-1.88,5.59,-5.13,54.12,0.48,77.82,7.45
2019,12,1,5.04,12.8,-5.27,48.81,0,79.03,2.99
2019,12,2,9.15,12.18,-0.83,58.5,0.2,79.03,3.85
2019,12,3,8.59,11.49,-1.07,59.38,0.23,79.06,3.73
2019,12,4,9.69,12.64,0.32,54.31,0.04,78.84,2.66
2019,12,5,2.32,6.05,-1.23,82,2.57,78.88,2.6
2019,12,6,8.19,12.24,-0.78,61.81,0.08,79.46,3.25
2019,12,7,11.65,13.22,1.24,49.62,0.03,78.97,4.4
2019,12,8,9.01,11.37,0.82,64.88,0.79,78.23,2.99
2019,12,9,2.58,8.34,-2.86,65.69,0.38,78.59,2.26
2019,12,10,3.82,10.91,-2.96,53.31,0.05,79.14,3.81
2019,12,11,8.46,12.25,-1.4,49.06,0.01,79.01,3.57
2019,12,12,6.9,10.36,-1.37,58.81,1.03,78.87,3.41
2019,12,13,3.35,8.02,-2.73,55.94,1.38,78.68,5.42
2019,12,14,5.51,11.71,-2.41,66.88,2.38,77.94,2.97
2019,12,15,-5.07,2.81,-6.23,74.62,1.95,78.28,2.6
2019,12,16,-3.61,10.27,-7.85,64.62,0.92,79.03,3.02
2019,12,17,2.36,16.22,-7.15,50.38,0.03,79.49,5.32
2019,12,18,9.8,15.43,-2.85,42.12,0,79.14,3.87
2019,12,19,3.69,9.21,-2.97,42.06,0,78.74,4.94
2019,12,20,6.98,13.41,-2.91,50.44,0,79.47,3.91
2019,12,21,12.07,14.55,-0.53,36.19,0,79.53,3.84
2019,12,22,12.19,12.55,0.98,33.56,0,79.19,4.49
2019,12,23,11.73,9.96,1.42,37.94,0,78.77,2.94
2019,12,24,9.33,10.26,0.8,45.75,0.15,78.32,2.37
2019,12,25,7.05,12.03,-1.12,61,0.15,77.99,3.02
2019,12,26,4.03,9.72,-2.24,51.62,0.03,78.72,2.96
2019,12,27,3.62,8.51,-2.42,71.12,1.64,78.33,1.96
2019,12,28,-3.66,5,-5.92,77.5,3.12,78.01,6.59
2019,12,29,-3.31,9.76,-8.49,50.19,0.04,78.38,5.43
2019,12,30,-0.18,13.21,-8.7,48.38,0.09,78.88,2.78
2019,12,31,5.9,17.27,-5.76,41.19,0.02,78.68,4.64
2020,1,1,6.76,10.29,-1.17,54.25,0.41,77.7,7.58
2020,1,2,2.76,9.88,-3.78,56.25,0.21,78.08,3.73
2020,1,3,4.12,13.07,-3.99,56.94,0.12,79.01,5.96
2020,1,4,11.6,15.27,0.06,54.56,0.01,79.23,5.27
2020,1,5,6.23,11.98,-1.77,57.31,0.18,79.25,4.24
2020,1,6,0.23,7.58,-4.25,46.19,0.15,79.36,7.49
2020,1,7,9.14,13.78,-1.41,47.62,0,79.27,4.81
2020,1,8,10.23,13.26,-0.36,43,0.04,78.14,5.52
2020,1,9,3.44,7.98,-1.71,51.81,0.15,78.11,1.82
2020,1,10,-2.15,10.33,-5.6,60.19,0.08,78.67,3.77
2020,1,11,5.36,18.01,-4.45,55.88,0.18,78.28,3.43
2020,1,12,2.13,10.25,-4.33,48.12,0.2,78.32,3.3
2020,1,13,3.45,12.66,-4.52,51.38,0.17,78.35,4.88
2020,1,14,8.56,14.73,-2.04,49.44,0.05,78.36,5.7
2020,1,15,7.09,12.42,-1.92,53.62,0.07,79.03,3.65
2020,1,16,6.73,12.91,-1.11,56.31,0.02,79.11,6.22
2020,1,17,6.69,12.01,-0.1,48.94,0.36,78.3,8.01
2020,1,18,4.2,11.59,-3.26,43.69,0.1,79.45,2.09
2020,1,19,5.03,11.78,-2.56,52.75,0.03,79.89,2.89
2020,1,20,8.77,14.43,-1.17,36.19,0,79.66,3.33
2020,1,21,6.36,6.59,0.83,63.19,0.13,78.68,2.52
2020,1,22,6.3,9.79,-0.39,58.25,0.34,78.59,4.34
2020,1,23,3.28,10.79,-3.02,56.69,0.28,79.11,3.77
2020,1,24,9.4,14.24,0.02,57.38,0.07,78.83,2.97
2020,1,25,7.73,9.45,0.79,53.88,0.14,78.87,3.32
2020,1,26,8.89,11.08,0.11,48.81,0.04,78.88,2.27
2020,1,27,3.8,6.36,-0.2,72.81,2.36,78.7,2.42
2020,1,28,4.03,11.27,-2.64,48.44,0.01,78.98,3.66
2020,1,29,2.01,7.22,-1.87,64.38,0.62,78.89,1.52
2020,1,30,3.38,10.95,-3.34,59.75,1.01,78.9,5.04
2020,1,31,5.62,13.59,-1.9,43.25,0,79.24,7.21
2020,2,1,11.63,12.44,3.01,43.75,0.27,79.38,8.4
2020,2,2,17.41,17.51,4.91,28.25,0.07,78.45,6.46
2020,2,3,0.05,11.38,-3.78,75.88,4.31,77.71,5.64
2020,2,4,-10.81,4.84,-10.92,67.06,1.09,78.5,3.41
2020,2,5,-3.49,14.97,-10.92,50.31,0.18,78.22,4.7
2020,2,6,0.37,10.95,-5.5,63.06,6.1,77.82,5.24
2020,2,7,-0.38,7.01,-6.2,86.38,8.74,78.3,2.08
2020,2,8,6.76,16.05,-4.98,72.88,0.24,78.26,3.88
2020,2,9,-3.74,6.15,-7.1,83.06,2.8,78.72,3.87
2020,2,10,-0.27,11.1,-7.23,71.38,3.86,78.81,3.33
2020,2,11,1.91,16.88,-8.2,69.94,0.67,78.73,4.02
2020,2,12,-2.71,9.8,-7.68,73.31,2.13,78.53,4.32
2020,2,13,-1.87,14.13,-9.79,68.12,0.38,78.77,3.74
2020,2,14,7.97,16.98,-2.94,61.38,0,78.57,5.04
2020,2,15,6.33,13.84,-2.63,60.81,0.18,78.75,2.45
2020,2,16,8.67,14.17,-1.06,61.12,1.09,78.48,2.66
2020,2,17,5.4,12.38,-1.33,64.12,1.73,78.57,2.44
2020,2,18,1.71,10.83,-3.34,54.81,0.88,79.09,2.35
2020,2,19,0.3,11.59,-5.24,63.69,1.58,79.3,4.23
2020,2,20,3.12,16.79,-5.3,53.62,0.25,79.91,2.44
2020,2,21,10.98,18.11,-0.57,38.06,0.01,79.44,3.41
2020,2,22,11.51,12.97,2.26,53.12,0.08,78.96,3.33
2020,2,23,2.49,6.38,-0.77,70.19,2.33,78.69,3.64
2020,2,24,2.23,8.5,-2.38,46.25,0.23,78.5,7.62
2020,2,25,-5.89,5.77,-7.42,63.44,0.78,79.39,8.41
2020,2,26,3.96,18.05,-4.7,52.25,0.15,79.45,5.03
2020,2,27,5.69,11.07,-0.63,48.25,0.04,79.39,6.34
2020,2,28,10.86,13.75,1.39,43,0.01,79.49,4.48
2020,2,29,9.09,11.12,1.62,42.44,0.08,78.68,4.24
2020,3,1,9.12,13.55,2.72,58.69,3.34,78.4,2.86
2020,3,2,7.83,13.02,0.35,61.5,1.52,78.32,4.97
2020,3,3,10.82,15.06,1.48,50.81,0,78.7,4.52
2020,3,4,13.41,16.15,3.07,44.88,0,79.02,5.5
2020,3,5,11.65,15.75,2.76,48.94,0,79.74,3.45
2020,3,6,16.37,18.19,5.61,40.31,0,79.5,3.4
2020,3,7,16.51,15.89,7.53,45.81,0.01,78.85,3.92
2020,3,8,16.15,15.66,7.79,58.69,3.66,78.52,3.95
2020,3,9,11.82,14.25,4.3,60.06,1.14,79.05,2.77
2020,3,10,13.11,14.3,4.7,50.06,0.09,79.23,3.98
2020,3,11,16.9,18.61,6.95,53.06,0.1,78.84,4.48
2020,3,12,11.8,13.54,5.05,64.31,0.13,78.67,2.66
2020,3,13,8.51,11.19,1.53,71.12,1.01,78.49,7.08
2020,3,14,12.66,16.73,4.48,56.94,0.2,78.97,2.49
2020,3,15,15.3,18.7,6.05,54.44,0.12,79.17,2.8
2020,3,16,16.15,17.85,7.18,48.06,0.03,79.1,2.49
2020,3,17,17.37,20.28,6.98,54.5,0.05,78.63,3.56
2020,3,18,15.96,16.29,8.34,45,0.69,78.3,4.03
2020,3,19,1.25,8.53,-2.34,93.19,22.23,78.48,6.03
2020,3,20,3.59,15.12,-5.27,80.56,0.88,79.34,2.82
2020,3,21,8.94,16.07,0.46,64.56,2.05,79.07,3.26
2020,3,22,8.05,11.46,1.73,56.88,0.27,78.84,4.44
2020,3,23,11.15,14,3.92,51.5,0.34,78.71,3.66
2020,3,24,13.66,16.21,5.84,52,0.1,78.63,3.52
2020,3,25,14.75,14.88,7.49,45.31,0.03,78.26,5.52
2020,3,26,14.97,14.95,7.06,48.75,0.04,77.99,5.33
2020,3,27,11.19,14.09,4.81,61,4.18,77.9,2.95
2020,3,28,6.38,10.17,1.64,49.88,0.61,78.48,6.22
2020,3,29,10.29,15.72,4.15,45.25,0.21,78.9,2.84
2020,3,30,8.58,10.2,3.5,60.75,0.34,78.85,3.24
2020,3,31,15.84,18.52,7.15,46.5,0,78.85,3.48
